dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
1_ALOI,499,IForest,0.013,4,uncertainty,False,0.5098281786941581
1_ALOI,500,IForest,0.013,0,anomalous,True,0.5138831615120275
1_ALOI,500,IForest,0.013,1,anomalous,True,0.5399312714776633
1_ALOI,500,IForest,0.013,2,anomalous,True,0.4449484536082474
1_ALOI,500,IForest,0.013,3,anomalous,True,0.4159450171821306
1_ALOI,500,IForest,0.013,4,anomalous,True,0.5090034364261169
1_ALOI,500,IForest,0.013,0,anomalous,False,0.5593127147766322
1_ALOI,500,IForest,0.013,1,anomalous,False,0.5457044673539518
1_ALOI,500,IForest,0.013,2,anomalous,False,0.4516838487972509
1_ALOI,500,IForest,0.013,3,anomalous,False,0.41381443298969073
1_ALOI,499,IForest,0.013,4,anomalous,False,0.49993127147766325
1_ALOI,500,IForest,0.013,0,clusters,True,0.5433676975945017
1_ALOI,500,IForest,0.013,1,clusters,True,0.5336082474226804
1_ALOI,500,IForest,0.013,2,clusters,True,0.4457044673539519
1_ALOI,500,IForest,0.013,3,clusters,True,0.4375257731958762
1_ALOI,498,IForest,0.013,4,clusters,True,0.505979381443299
1_ALOI,500,IForest,0.013,0,clusters,False,0.5521649484536082
1_ALOI,500,IForest,0.013,1,clusters,False,0.5501030927835051
1_ALOI,500,IForest,0.013,2,clusters,False,0.4267353951890034
1_ALOI,500,IForest,0.013,3,clusters,False,0.4758762886597938
1_ALOI,498,IForest,0.013,4,clusters,False,0.5195876288659794
1_ALOI,500,IForest,0.02,0,random,True,0.5588316151202749
1_ALOI,391,IForest,0.02,1,random,True,0.5619243986254295
1_ALOI,500,IForest,0.02,2,random,True,0.44989690721649483
1_ALOI,500,IForest,0.02,3,random,True,0.42350515463917526
1_ALOI,500,IForest,0.02,4,random,True,0.5186254295532646
1_ALOI,500,IForest,0.02,0,random,False,0.5191752577319587
1_ALOI,499,IForest,0.02,1,random,False,0.550446735395189
1_ALOI,500,IForest,0.02,2,random,False,0.45663230240549824
1_ALOI,500,IForest,0.02,3,random,False,0.4003436426116838
1_ALOI,500,IForest,0.02,4,random,False,0.5193127147766323
1_ALOI,500,IForest,0.02,0,uncertainty,True,0.5610996563573883
1_ALOI,80,IForest,0.02,1,uncertainty,True,0.4887285223367697
1_ALOI,500,IForest,0.02,2,uncertainty,True,0.4607560137457045
1_ALOI,480,IForest,0.02,3,uncertainty,True,0.40171821305841926
1_ALOI,242,IForest,0.02,4,uncertainty,True,0.5496907216494845
1_ALOI,500,IForest,0.02,0,uncertainty,False,0.5452920962199312
1_ALOI,500,IForest,0.02,1,uncertainty,False,0.558213058419244
1_ALOI,500,IForest,0.02,2,uncertainty,False,0.44714776632302405
1_ALOI,498,IForest,0.02,3,uncertainty,False,0.4109965635738831
1_ALOI,499,IForest,0.02,4,uncertainty,False,0.5120274914089347
1_ALOI,500,IForest,0.02,0,anomalous,True,0.5283848797250859
1_ALOI,500,IForest,0.02,1,anomalous,True,0.5477663230240549
1_ALOI,500,IForest,0.02,2,anomalous,True,0.45883161512027487
1_ALOI,500,IForest,0.02,3,anomalous,True,0.43821305841924396
1_ALOI,499,IForest,0.02,4,anomalous,True,0.516701030927835
1_ALOI,500,IForest,0.02,0,anomalous,False,0.5455670103092783
1_ALOI,500,IForest,0.02,1,anomalous,False,0.5563573883161512
1_ALOI,500,IForest,0.02,2,anomalous,False,0.4836426116838488
1_ALOI,500,IForest,0.02,3,anomalous,False,0.44041237113402065
1_ALOI,498,IForest,0.02,4,anomalous,False,0.4889347079037801
1_ALOI,500,IForest,0.02,0,clusters,True,0.5495532646048109
1_ALOI,500,IForest,0.02,1,clusters,True,0.558487972508591
1_ALOI,500,IForest,0.02,2,clusters,True,0.42714776632302404
1_ALOI,500,IForest,0.02,3,clusters,True,0.44632302405498275
1_ALOI,498,IForest,0.02,4,clusters,True,0.4912714776632302
1_ALOI,500,IForest,0.02,0,clusters,False,0.5248797250859106
1_ALOI,500,IForest,0.02,1,clusters,False,0.5692096219931272
1_ALOI,500,IForest,0.02,2,clusters,False,0.43972508591065285
1_ALOI,500,IForest,0.02,3,clusters,False,0.4278350515463918
1_ALOI,498,IForest,0.02,4,clusters,False,0.5261855670103093
1_ALOI,499,IForest,0.03,0,random,True,0.5660481099656357
1_ALOI,458,IForest,0.03,1,random,True,0.5197250859106529
1_ALOI,500,IForest,0.03,2,random,True,0.4426116838487973
1_ALOI,500,IForest,0.03,3,random,True,0.4534707903780069
1_ALOI,500,IForest,0.03,4,random,True,0.5194501718213059
1_ALOI,499,IForest,0.03,0,random,False,0.5624742268041237
1_ALOI,499,IForest,0.03,1,random,False,0.5468041237113402
1_ALOI,500,IForest,0.03,2,random,False,0.43890034364261166
1_ALOI,500,IForest,0.03,3,random,False,0.40934707903780065
1_ALOI,500,IForest,0.03,4,random,False,0.5142268041237114
1_ALOI,490,IForest,0.03,0,uncertainty,True,0.5663230240549828
1_ALOI,496,IForest,0.03,1,uncertainty,True,0.5336082474226804
1_ALOI,500,IForest,0.03,2,uncertainty,True,0.42529209621993125
