dataset,num_samples,model,fraction,rep,query_strategy,propagation,roc_auc
28_pendigits,494,IForest,0.04,3,anomalous,False,0.9490611637850901
28_pendigits,491,IForest,0.04,4,anomalous,False,0.9739728574084402
28_pendigits,485,IForest,0.04,0,clusters,True,0.9877300613496933
28_pendigits,493,IForest,0.04,1,clusters,True,0.9748975409836066
28_pendigits,490,IForest,0.04,2,clusters,True,0.9650492656627626
28_pendigits,489,IForest,0.04,3,clusters,True,0.9630042758877114
28_pendigits,488,IForest,0.04,4,clusters,True,0.9758319390221231
28_pendigits,498,IForest,0.04,0,clusters,False,0.9795501022494888
28_pendigits,499,IForest,0.04,1,clusters,False,0.9663592896174863
28_pendigits,499,IForest,0.04,2,clusters,False,0.9678378880832867
28_pendigits,499,IForest,0.04,3,clusters,False,0.9308421639709983
28_pendigits,499,IForest,0.04,4,clusters,False,0.9559397657557166
28_pendigits,483,IForest,0.06,0,random,True,0.986242796058747
28_pendigits,500,IForest,0.06,1,random,True,0.9704576502732241
28_pendigits,500,IForest,0.06,2,random,True,0.9579847555307679
28_pendigits,500,IForest,0.06,3,random,True,0.9085331846068042
28_pendigits,498,IForest,0.06,4,random,True,0.9499907045919316
28_pendigits,499,IForest,0.06,0,random,False,0.9734151329243353
28_pendigits,500,IForest,0.06,1,random,False,0.9607240437158471
28_pendigits,500,IForest,0.06,2,random,False,0.9485034393009852
28_pendigits,500,IForest,0.06,3,random,False,0.9347462353597322
28_pendigits,499,IForest,0.06,4,random,False,0.9579847555307679
28_pendigits,428,IForest,0.06,0,uncertainty,True,0.9962818367726343
28_pendigits,469,IForest,0.06,1,uncertainty,True,0.9798497267759563
28_pendigits,428,IForest,0.06,2,uncertainty,True,0.9695110615356014
28_pendigits,474,IForest,0.06,3,uncertainty,True,0.9717419594720209
28_pendigits,435,IForest,0.06,4,uncertainty,True,0.9793641940881205
28_pendigits,496,IForest,0.06,0,uncertainty,False,0.9808514593790667
28_pendigits,499,IForest,0.06,1,uncertainty,False,0.9764344262295082
28_pendigits,498,IForest,0.06,2,uncertainty,False,0.965978806469604
28_pendigits,500,IForest,0.06,3,uncertainty,False,0.9347462353597323
28_pendigits,498,IForest,0.06,4,uncertainty,False,0.9591002044989775
28_pendigits,467,IForest,0.06,0,anomalous,True,0.9938650306748466
28_pendigits,387,IForest,0.06,1,anomalous,True,0.9844603825136612
28_pendigits,490,IForest,0.06,2,anomalous,True,0.9722996839561258
28_pendigits,433,IForest,0.06,3,anomalous,True,0.9775051124744377
28_pendigits,403,IForest,0.06,4,anomalous,True,0.9877300613496932
28_pendigits,493,IForest,0.06,0,anomalous,False,0.9789923777653838
28_pendigits,491,IForest,0.06,1,anomalous,False,0.9745560109289617
28_pendigits,491,IForest,0.06,2,anomalous,False,0.9654210819854991
28_pendigits,491,IForest,0.06,3,anomalous,False,0.9529652351738241
28_pendigits,492,IForest,0.06,4,anomalous,False,0.9745305818925452
28_pendigits,487,IForest,0.06,0,clusters,True,0.9938650306748466
28_pendigits,490,IForest,0.06,1,clusters,True,0.9465505464480874
28_pendigits,490,IForest,0.06,2,clusters,True,0.9806655512176984
28_pendigits,489,IForest,0.06,3,clusters,True,0.9657928983082357
28_pendigits,488,IForest,0.06,4,clusters,True,0.9689533370514966
28_pendigits,498,IForest,0.06,0,clusters,False,0.9786205614426473
28_pendigits,498,IForest,0.06,1,clusters,False,0.9795081967213114
28_pendigits,499,IForest,0.06,2,clusters,False,0.956125673917085
28_pendigits,498,IForest,0.06,3,clusters,False,0.9196876742889013
28_pendigits,498,IForest,0.06,4,clusters,False,0.9423684699758319
28_pendigits,485,IForest,0.08,0,random,True,0.9907045919315858
28_pendigits,500,IForest,0.08,1,random,True,0.9648224043715847
28_pendigits,495,IForest,0.08,2,random,True,0.964677449340026
28_pendigits,500,IForest,0.08,3,random,True,0.9103922662204871
28_pendigits,498,IForest,0.08,4,random,True,0.9568693065625581
